,lat,long,sm_plate_age,reconstruction_time,sm_length_km,sm_gradient,sm_slope
260,52.0,160.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
261,51.999999,160,0.0,0,111.19508372419142,1.28,86.87115915952454
262,51.0,159.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
263,50.999999,159,0.0,0,111.19508372419142,1.28,86.87115915952454
264,50.0,158.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
265,49.999999,158,0.0,0,111.19508372419142,1.28,86.87115915952454
266,49.0,157.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
267,48.999999,157,0.0,0,111.19508372419142,1.28,86.87115915952454
268,48.999999,156,0.0,0,111.19508372419142,1.28,86.87115915952454
269,48.0,155.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
270,47.999999,155,0.0,0,111.19508372419142,1.28,86.87115915952454
271,47.0,154.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
272,46.999999,154,0.0,0,111.19508372419142,1.28,86.87115915952454
273,46.0,153.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
274,45.999999,153,0.0,0,111.19508372419142,1.28,86.87115915952454
275,45.999999,152,0.0,0,111.19508372419142,1.28,86.87115915952454
276,45.0,151.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
277,44.999999,151,0.0,0,111.19508372419142,1.28,86.87115915952454
278,44.999999,150,0.0,0,111.19508372419142,1.28,86.87115915952454
279,44.0,149.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
280,43.999999,149,0.0,0,111.19508372419142,1.28,86.87115915952454
281,43.999999,148,0.0,0,111.19508372419142,1.28,86.87115915952454
282,43.0,147.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
283,42.999999,147,0.0,0,111.19508372419142,1.28,86.87115915952454
284,42.999999,146,0.0,0,111.19508372419142,1.28,86.87115915952454
285,42.0,145.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
286,41.999999,145,0.0,0,111.19508372419142,1.28,86.87115915952454
287,41.999999,144,0.0,0,111.19508372419142,1.28,86.87115915952454
288,41.0,143.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
289,40.0,143.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
290,39.0,143.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
291,38.0,143.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
292,37.999999,143,0.0,0,111.19508372419142,1.28,86.87115915952454
293,37.0,142.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
294,36.999999,142,0.0,0,111.19508372419142,1.28,86.87115915952454
295,36.0,141.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
296,35.0,141.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
297,34.999999,141,0.0,0,111.19508372419142,1.28,86.87115915952454
298,34.0,140.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
299,33.000001,141,0.0,0,111.19508372419142,1.28,86.87115915952454
300,33.0,141.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
301,32.0,141.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
302,31.0,141.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
303,30.0,141.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
304,29.000001,142,0.0,0,111.19508372419142,1.28,86.87115915952454
305,29.0,142.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
306,28.0,142.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
307,27.0,142.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
308,26.0,142.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
309,25.0,142.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
310,24.0,142.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
311,23.0,142.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
312,22.000001,143,0.0,0,111.19508372419142,1.28,86.87115915952454
313,22.000001,144,0.0,0,111.19508372419142,1.28,86.87115915952454
314,22.0,144.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
315,21.000001,145,0.0,0,111.19508372419142,1.28,86.87115915952454
316,21.000001,146,0.0,0,111.19508372419142,1.28,86.87115915952454
317,21.0,146.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
318,20.0,146.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
319,19.999999,146,0.0,0,111.19508372419142,1.28,86.87115915952454
320,19.999999,145,0.0,0,111.19508372419142,1.28,86.87115915952454
321,20.0,144.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
322,20.999999,144,0.0,0,111.19508372419142,1.28,86.87115915952454
323,21.0,143.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
324,21.999999,143,0.0,0,111.19508372419142,1.28,86.87115915952454
325,23.0,141.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
326,23.999999,141,0.0,0,111.19508372419142,1.28,86.87115915952454
327,24.0,140.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
328,25.0,140.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
329,31.0,138.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
330,32.0,138.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
331,32.999999,138,0.0,0,111.19508372419142,1.28,86.87115915952454
332,33.0,137.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
333,33.999999,137,0.0,0,111.19508372419142,1.28,86.87115915952454
334,33.0,136.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
335,32.999999,136,0.0,0,111.19508372419142,1.28,86.87115915952454
336,32.0,135.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
337,31.999999,135,0.0,0,111.19508372419142,1.28,86.87115915952454
338,31.999999,134,0.0,0,111.19508372419142,1.28,86.87115915952454
339,31.0,133.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
340,30.999999,133,0.0,0,111.19508372419142,1.28,86.87115915952454
341,30.0,132.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
342,29.999999,132,0.0,0,111.19508372419142,1.28,86.87115915952454
343,29.0,131.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
344,28.999999,131,0.0,0,111.19508372419142,1.28,86.87115915952454
345,28.0,130.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
346,27.999999,130,0.0,0,111.19508372419142,1.28,86.87115915952454
347,27.0,129.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
348,26.999999,129,0.0,0,111.19508372419142,1.28,86.87115915952454
349,26.0,128.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
350,25.999999,128,0.0,0,111.19508372419142,1.28,86.87115915952454
351,25.0,127.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
352,24.999999,127,0.0,0,111.19508372419142,1.28,86.87115915952454
353,24.0,126.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
354,23.999999,126,0.0,0,111.19508372419142,1.28,86.87115915952454
355,23.999999,125,0.0,0,111.19508372419142,1.28,86.87115915952454
356,23.999999,124,0.0,0,111.19508372419142,1.28,86.87115915952454
357,23.999999,123,0.0,0,111.19508372419142,1.28,86.87115915952454
358,23.0,122.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
359,22.999999,122,0.0,0,111.19508372419142,1.28,86.87115915952454
360,22.0,121.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
361,21.0,121.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
362,20.000001,122,0.0,0,111.19508372419142,1.28,86.87115915952454
363,20.0,122.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
364,19.0,122.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
365,18.0,122.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
366,17.000001,123,0.0,0,111.19508372419142,1.28,86.87115915952454
367,17.0,123.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
368,16.0,123.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
369,15.000001000000001,124,0.0,0,111.19508372419142,1.28,86.87115915952454
370,15.0,124.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
371,14.000001000000001,125,0.0,0,111.19508372419142,1.28,86.87115915952454
372,14.0,125.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
373,13.0,125.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
