  34.9488  179.9963 2
  34.9752 -179.9328 2
  35.0260 -179.8756 2
  35.0767 -179.8162 2
  35.0842 -179.7156 2
  35.0730 -179.5922 2
  35.0579 -179.5259 2
  35.0824 -179.4321 2
  35.0880 -179.3476 2
  35.0523 -179.2538 2
  35.0090 -179.0984 2
  34.9846 -179.0321 2
  34.9507 -178.9704 2
  34.8942 -178.9109 2
  34.8547 -178.8584 2
  34.8490 -178.7532 2
  34.8716 -178.6709 2
  34.8999 -178.6000 2
  34.9488 -178.4972 2
  34.9789 -178.3029 2
  35.0034 -178.2068 2
  35.0410 -178.1314 2
  35.0918 -178.0697 2
  35.1857 -177.9782 2
  35.3244 -177.8502 2
  35.3937 -177.7565 2
  35.4255 -177.6811 2
  35.4124 -177.5576 2
  35.3225 -177.3542 2
  35.2757 -177.0821 2
  35.2719 -176.9678 2
  35.2701 -176.8169 2
  35.2813 -176.6546 2
  35.3075 -176.5289 2
  35.3413 -176.4260 2
  35.4049 -176.3094 2
  35.4517 -176.1974 2
  35.5078 -176.1814 2
  35.5676 -176.1380 2
  35.6218 -176.0283 2
  35.6497 -175.9208 2
  35.6777 -175.8294 2
  35.6255 -175.8019 2
  35.5732 -175.7951 2
  35.6124 -175.6739 2
  35.6609 -175.4888 2
  35.6983 -175.3470 2
  35.7374 -175.2510 2
  35.7728 -175.1618 2
  35.7840 -175.0773 2
  35.7803 -175.0155 2
  35.7169 -175.0110 2
  35.6218 -175.1116 2
  35.4648 -175.2373 2
  35.3731 -175.3333 2
  35.2776 -175.4545 2
  35.1857 -175.5710 2
  35.0654 -175.6739 2
  34.9488 -175.7562 2
  34.8377 -175.8454 2
  34.7226 -175.9345 2
  34.6320 -176.0283 2
  34.5639 -176.0854 2
  34.4939 -176.1517 2
  34.4011 -176.2134 2
  34.3329 -176.2226 2
  34.2950 -176.1974 2
  34.2646 -176.1060 2
  34.2152 -176.0054 2
  34.1430 -175.9642 2
  34.0594 -175.9734 2
  33.9775 -175.9940 2
  33.8555 -175.9803 2
  33.6913 -175.9528 2
  33.5938 -175.8979 2
  33.4751 -175.8316 2
  33.3869 -175.7859 2
  33.2833 -175.7173 2
  33.1450 -175.6419 2
  33.0488 -175.5939 2
  32.9158 -175.5733 2
  32.8097 -175.5893 2
  32.7382 -175.6328 2
  32.7460 -175.7151 2
  32.8695 -175.8316 2
  33.0160 -175.9071 2
  33.1796 -175.9940 2
  33.2161 -176.0488 2
  33.2603 -176.1563 2
  33.2910 -176.2660 2
  33.3256 -176.3483 2
  33.3774 -176.3986 2
  33.4502 -176.4695 2
  33.5192 -176.5380 2
  33.5728 -176.6409 2
  33.6684 -176.7575 2
  33.7372 -176.7895 2
  33.8250 -176.8009 2
  33.9432 -176.7529 2
  34.0289 -176.7278 2
  34.1506 -176.7575 2
  34.2551 -176.8261 2
  34.3291 -176.8947 2
  34.3518 -177.0318 2
  34.3613 -177.1164 2
  34.3443 -177.2376 2
  34.3291 -177.3473 2
  34.3063 -177.3862 2
  34.2722 -177.4776 2
  34.2285 -177.5279 2
  34.1981 -177.5508 2
  34.1639 -177.5622 2
  34.1164 -177.5576 2
  34.0232 -177.5759 2
  33.9527 -177.6376 2
  33.8403 -177.7222 2
  33.7601 -177.8205 2
  33.7257 -177.8731 2
  33.6627 -177.9348 2
  33.6072 -177.9965 2
  33.5957 -178.0537 2
  33.6072 -178.1017 2
  33.6952 -178.1588 2
  33.7563 -178.1886 2
  33.8174 -178.1863 2
  33.9451 -178.1817 2
  34.0175 -178.1428 2
  34.0651 -178.1337 2
  34.1012 -178.1886 2
  34.1411 -178.2388 2
  34.1468 -178.3120 2
  34.2057 -178.3714 2
  34.2722 -178.3897 2
  34.3556 -178.3851 2
  34.4182 -178.3623 2
  34.5393 -178.2731 2
  34.5904 -178.1771 2
  34.6433 -178.0834 2
  34.7000 -178.0034 2
  34.7585 -177.9577 2
  34.7943 -178.0125 2
  34.7453 -178.1771 2
  34.7264 -178.2846 2
  34.6773 -178.4537 2
  34.6509 -178.6640 2
  34.6150 -178.8286 2
  34.5696 -178.9864 2
  34.4958 -179.0892 2
  34.4220 -179.2744 2
  34.3632 -179.4230 2
  34.3196 -179.5807 2
  34.2760 -179.6585 2
  34.2114 -179.7430 2
  34.1259 -179.8756 2
  34.0765 -179.9511 2
  34.0613 -179.9968 2
  34.0517  179.9803 2
  34.0171  179.9799 2
  99.0000   99.0000 3
