 -31.8474   -0.0092 2
 -31.8396    0.0642 2
 -31.8591    0.1604 2
 -31.9002    0.2636 2
 -31.9061    0.3553 2
 -31.9256    0.4149 2
 -31.9764    0.5111 2
 -32.0467    0.6143 2
 -32.0936    0.7059 2
 -32.1072    0.7289 2
 -32.1385    0.7426 2
 -32.1794    0.7564 2
 -32.2242    0.7426 2
 -32.2418    0.7105 2
 -32.2476    0.6601 2
 -32.2612    0.6211 2
 -32.2788    0.5638 2
 -32.2904    0.5088 2
 -32.2963    0.4653 2
 -32.3196    0.4149 2
 -32.3430    0.3828 2
 -32.3936    0.3438 2
 -32.4344    0.3300 2
 -32.5102    0.3346 2
 -32.5645    0.3553 2
 -32.6053    0.3828 2
 -32.6441    0.4149 2
 -32.6770    0.4355 2
 -32.7294    0.4813 2
 -32.7855    0.5363 2
 -32.8107    0.5432 2
 -32.8417    0.5019 2
 -32.8804    0.4309 2
 -32.9055    0.3644 2
 -32.9345    0.2430 2
 -32.9673    0.1559 2
 -32.9886    0.0756 2
 -33.0156    0.0160 2
 -33.0562   -0.0275 2
 -33.1005   -0.0527 2
 -33.1430   -0.0825 2
 -33.1777   -0.1123 2
 -33.2143   -0.1559 2
 -33.2567   -0.2177 2
 -33.2913   -0.2957 2
 -33.3221   -0.3873 2
 -33.3625   -0.4676 2
 -33.4029   -0.5226 2
 -33.4298   -0.5478 2
 -33.4951   -0.5661 2
 -33.5681   -0.5776 2
 -33.6199   -0.5753 2
 -33.6678   -0.5799 2
 -33.7119   -0.5959 2
 -33.7999   -0.6280 2
 -33.8554   -0.6578 2
 -33.8898   -0.6922 2
 -33.9204   -0.7334 2
 -33.9548   -0.7793 2
 -33.9815   -0.8435 2
 -33.9987   -0.9076 2
 -34.0273   -0.9581 2
 -34.0388   -1.0176 2
 -34.0559   -1.0841 2
 -34.0769   -1.1391 2
 -34.0979   -1.1804 2
 -34.1322   -1.1987 2
 -34.1684   -1.1735 2
 -34.1818   -1.1483 2
 -34.1970   -1.1277 2
 -34.2256   -1.1345 2
 -34.2579   -1.1804 2
 -34.2827   -1.2354 2
 -34.3169   -1.2950 2
 -34.3473   -1.3477 2
 -34.3644   -1.3844 2
 -34.3910   -1.4279 2
 -34.4233   -1.4760 2
 -34.4461   -1.5288 2
 -34.4404   -1.5769 2
 -34.4100   -1.6273 2
 -34.3587   -1.6732 2
 -34.3397   -1.7144 2
 -34.3378   -1.7786 2
 -34.3321   -1.8703 2
 -34.3017   -1.9734 2
 -34.2655   -2.0193 2
 -34.2160   -2.0238 2
 -34.1494   -1.9963 2
 -34.1036   -1.9642 2
 -34.0731   -1.9322 2
 -34.0197   -1.8909 2
 -33.9930   -1.8840 2
 -33.9758   -1.9344 2
 -33.9395   -2.0032 2
 -33.8860   -2.0743 2
 -33.8420   -2.1201 2
 -33.7980   -2.1728 2
 -33.7559   -2.2118 2
 -33.7195   -2.2301 2
 -33.6908   -2.2485 2
 -33.6505   -2.2828 2
 -33.6103   -2.2714 2
 -33.6026   -2.2370 2
 -33.5930   -2.2049 2
 -33.5815   -2.1591 2
 -33.5451   -2.1591 2
 -33.5508   -2.2324 2
 -33.5546   -2.2760 2
 -33.5566   -2.3080 2
 -33.5508   -2.3355 2
 -33.5604   -2.3676 2
 -33.5738   -2.3974 2
 -33.5892   -2.4364 2
 -33.5853   -2.4983 2
 -33.5604   -2.5533 2
 -33.5259   -2.5831 2
 -33.5009   -2.6541 2
 -33.4798   -2.7160 2
 -33.4586   -2.7504 2
 -33.4375   -2.7917 2
 -33.4183   -2.8375 2
 -33.3779   -2.8833 2
 -33.3433   -2.8948 2
 -33.3086   -2.9154 2
 -33.2721   -2.9475 2
 -33.2548   -2.9979 2
 -33.2336   -3.0209 2
 -33.2066   -3.0415 2
 -33.1603   -3.0598 2
 -33.1083   -3.0827 2
 -33.0813   -3.0965 2
 -33.0523   -3.1125 2
 -33.0214   -3.1332 2
 -32.9751   -3.1423 2
 -32.9422   -3.1653 2
 -32.8997   -3.1973 2
 -32.8378   -3.2271 2
 -32.7758   -3.2455 2
 -32.7313   -3.2501 2
 -32.7042   -3.2409 2
 -32.6945   -3.2317 2
 -32.6887   -3.2134 2
  99.0000   99.0000 3
